concept	property	cluster_label
diving	relaxing	11
walk	leisure	11
downhill	leisure	11
aquatics	recreation	11
sailing	leisure	11
walk	leisure	11
cycling	leisure	11
dinghy	recreation	11
walk	daily routine	11
walk	leisure activity	11
diving	recreation	11
skating	recreation	11
track and field	recreation	11
race	recreation	11
mixed team	recreation	11
springboard	recreation	11
cycling	recreation	11
walk	recreation	11
sailing	recreation	11
men's team	recreation	11
participates in	mental	11
backstroke	recreation	11
pursuit	interest	11
skating	leisure	11
walk	leisure	11
sailing	leisure	11
skiing	hobby	11
participates in	intellectual	11
cycling	leisure	11
athlete	recreation	11
cycling	recreation	11
sailing	relaxing activity	11
diving	recreation	11
equestrian	horse training	12
modern pentathlon	horse riding	12
equestrian	horse breeding	12
equestrian	riding	12
downhill	riding	12
modern pentathlon	riding	12
equestrian	horse riding	12
fencing	horse riding	12
equestrian	horseback riding	12
modern pentathlon	riding	12
modern pentathlon	equestrian	12
equestrian	dressage	12
equestrian	horse riding lessons	12
equestrian	horse care	12
triathlon	1.5 km swim	13
triathlon	typically 1500m swim	13
medal winners	swimming	13
water polo	swimming	13
backstroke	recreational	13
modern pentathlon	swimming	13
summer games	swimming	13
olympic sport	swimming	13
springboard	swimming	13
athlete	swimming	13
springboard	compete in diving	13
diving	swimming	13
breaststroke	swimming	13
modern pentathlon	swimming	13
aquatics	swimming	13
springboard	swimming	13
water polo	swimming	13
backstroke	competitive	13
springboard	water polo	13
breaststroke	recreational swimming	13
breaststroke	competitive swimming	13
summer games	swimming	13
water polo	swimming	13
race	swim	13
diving	swimming	13
swimmer	swimming	13
aquatics	swimming	13
synchronized swimming	swimmers must stay together	13
sailing	water	13
swimmer	water	13
swimmer	pool	13
swimmer	competitive swimming	13
diving	swimming	13
water polo	swimming	13
modern pentathlon	swimming	13
triathlon	swimming	13
summer games	swimming	13
summer sport	swimming	13
pursuit	career	14
women's team	professional	14
equestrian	professional	14
athletics	professional	14
hockey	professional	14
triathlon	professional	14
figure skating	professional	14
skating	professional	14
gymnast	professional	14
men's team	professional	14
cycling	professional	14
synchronized swimming	professional	14
alpine combined	professional	14
ice dancing	professional	14
participates in	professional	14
athlete	getting endorsements	14
pursuit	professional	14
pursuit	part-time	14
women's team	professional	14
wrestling	professional	14
men's team	professional	14
pursuit	pursuing a career	14
diving	professional	14
athlete	receiving sponsorships	14
equestrian	professional	14
gymnast	professional	14
floor exercise	professional	14
swimmer	professional	14
athletics	professional	14
windsurfer	professional	14
pursuit	job	14
all-rounder	successful	14
pursuit	career	14
wrestling	professional	14
triathlon	professionals	14
alpine skiing	professionals	14
skating	professional	14
pursuit	pursuing a career	14
all-rounder	long-lasting	14
pursuit	job	14
pursuit	professional	14
pursuit	full-time	14
swimmer	professional	14
skating	professional	14
cycling	professional	14
snowboard	professional	14
men's team	professional	14
all-round	career	14
synchronized swimming	aquatic sport	15
synchronized swimming	aquatic sport	15
synchronized springboard	water	15
water polo	water	15
diving	recreational activity	15
diving	competitive sport	15
diving	water sport	15
windsurfer	water sport	15
aquatics	water sports	15
synchronized springboard	aquatic sport	15
dinghy	water sports	15
swimmer	water sport	15
diving	water sport	15
sailing	water sport	15
windsurfer	water sport	15
water polo	water-based	15
water polo	aquatic sport	15
synchronized springboard	aquatic sport	15
heavyweight dinghy	rowing	15
synchronized springboard	water sports	15
windsurfer	water sports	15
diving	competitive	15
sailing	water sport	15
diving	underwater	15
synchronized springboard	aquatic sport	15
diving	physical exercise	15
triathlon	triathlon	15
dinghy	water sports	15
water polo	water sport	15
synchronized swimming	water sport	15
synchronized springboard	water sport	15
sailing	water sport	15
swimmer	aquatic sports	15
swimmer	water sport	15
aquatics	surfing	15
diving	recreational	15
springboard	water sports	15
synchronized springboard	aquatic	15
synchronized swimming	aquatic	15
water polo	aquatic	15
sailing	outdoor activity	16
cross country skiing	outdoor activity	16
skiing	outdoor activity	16
skating	outdoor activity	16
cycling	outdoor activity	16
windsurfer	outdoor activity	16
fencing	hiking	16
skiing	outdoor	16
downhill	hiking	16
sailing	outdoor	16
windsurfer	outdoor recreation	16
beach volleyball	summer activity	16
pursuit	lifestyle	16
downhill	hiking	16
cross country skiing	outdoor activity	16
skiing	outdoor activity	16
archery	outdoor	16
walk	outdoor	16
cycling	outdoor	16
fencing	activity	16
cycling	outdoor	16
walk	hiking	16
downhill	hiking	16
sailing	enjoying scenery	16
pursuit	goal-oriented activity	16
fencing	camping	16
aquatics	gills	17
aquatics	gills	17
aquatics	fins	17
synchronized swimming	flippers	17
swimmer	flippers	17
diving	fins	17
aquatics	fin	17
diving	flippers	17
swimmer	fins	17
aquatics	scales	17
synchronized swimming	fins	17
biathlon	shells	18
aquatics	shell	18
aquatics	shell	18
air rifle	pellets	19
rapid fire pistol	bullet	19
air rifle	airsoft	19
air rifle	bbs	19
air rifle	screws	19
rapid fire pistol	bullets	19
air rifle	barrel	19
air pistol	ammunition	19
air pistol	barrel	19
biathlon	ammo	19
rapid fire pistol	cartridges	19
rapid fire pistol	round	19
butterfly	winged	20
butterfly	wings	20
butterfly	winged	20
butterfly	winged	20
butterfly	colorful wings	20
butterfly	transparent wings	20
butterfly	wings	20
butterfly	delicate wings	20
butterfly	wings	20
butterfly	feeds on nectar	20
butterfly	wings	20
pairs	wings	20
butterfly	wings	20
synchronized platform	databases	21
synchronized platform	database-driven	21
synchronized platform	file systems	21
synchronized platform	databases	21
synchronized platform	gaming	22
pairs	for creating games	22
synchronized platform	game development	22
synchronized platform	multi-user games	22
rhythmic gymnastics	expression	23
ice dancing	artistic expression	23
rhythmic gymnastics	costume design	23
rhythmic gymnastics	interpretation	23
rhythmic gymnastics	expression	23
fencing	aesthetic	23
synchronized swimming	artistic expression	23
snowboard cross	bravery	24
luge	bravery	24
snowboard cross	courage	24
luge	bravery	24
medal winners	national pride	24
pole vault	jumpers	25
pole vault	jumps	25
high jump	jumpers	25
athletics	jumper	25
high jump	jumpers	25
pole vault	vaulter	25
athletics	jumper	25
track and field	runners	25
track and field	throwers	25
track and field	jumpers	25
high jump	long jumpers	25
high jump	pole vaulters	25
high jump	high jumpers	25
javelin throw	throwers	25
men's team	athletes	26
team	team member	26
individual	can set goals	26
triple jump	part of a team	26
all-rounder	team player	26
men's team	athletes	26
medal winners	team player	26
men's team	athletes	26
medal winners	team member	26
women's team	team-oriented	26
gymnastics team competition	team members	26
men's team	team members	26
gymnastics team competition	team captains	26
men's team	players	26
women's team	team players	26
participates in	team member	26
wrestling	wrestlers	27
wrestling freestyle	freestyle wrestlers	27
wrestling freestyle	wrestlers	27
wrestling	wrestler	27
alpine skiing	athletes	28
giant slalom	athletes	28
biathlon	amateurs	28
decathlon	athletes	28
marathon	athletes	28
luge	athletes	28
team event	athletes	28
medal winners	athletes	28
winter games	athletes	28
triathlon	amateurs	28
hammer throw	men	28
olympic sport	athletes	28
synchronized springboard	athletes	28
track and field	athletes	28
wrestling	competitors	28
alpine skiing	competitors	28
all-rounder	athletes	28
snowboard cross	athletes	28
wrestling	fighters	28
synchronized springboard	athletes	28
gymnastics team competition	athletes	28
modern pentathlon	athletes	28
high jump	athletes	28
triathlon	triathletes	28
skeet	professional shooters	28
gymnastics team competition	competitors	28
super g	amateurs	28
giant slalom	amateur athletes	28
triathlon	amateurs	28
decathlon	track and field athletes	28
super g	athletes	28
triathlon	athletes	28
athletics	athlete	28
athletics	thrower	28
triathlon	triathletes	28
triathlon	athletes	28
summer games	athletes	28
bobsleigh	athletes	28
race	athletes	28
olympic sport	athletes	28
medal winners	competitors	28
wrestling	athletes	28
summer games	10,000+	29
hammer throw	women	29
hammer throw	olympic athletes	29
long jump	olympic athletes	29
luge	olympic	29
ski jumping	olympic champions	29
javelin throw	track and field athletes	29
alpine combined	olympic athletes	29
pole vault	track and field athletes	29
hammer throw	strong throwers	29
triple jump	compete individually	29
pole vault	clears	29
figure skating	competing in olympics	29
decathlon	multisport athletes	29
decathlon	track and field athletes	29
gymnast	olympian	29
ski jumping	olympic athlete	29
summer games	athletes from different countries	29
winter games	athletes from different countries	29
long jump	world champions	29
hammer throw	track and field athletes	29
gymnastics team competition	individual	29
olympic sport	featured in multiple games	29
mass start	olympic athlete	29
pole vault	athletes with exceptional strength	29
giant slalom	olympic athletes	29
summer games	thousands	29
super g	fast	29
long jump	fast	29
tennis	athlete	29
medal winners	athlete	29
pole vault	olympic champions	29
biathlon	professionals	30
water polo	athletic	30
modern pentathlon	professional athletes	30
hammer throw	technically skilled	30
triple jump	require speed	30
high jump	newcomers	30
luge	adventurous	30
modern pentathlon	adventurous	30
decathlon	multitaskers	30
decathlon	specialized in multiple events	30
modern pentathlon	multi-talented	30
nordic combined	highly trained	30
long jump	highly trained	30
decathlon	multi-talented athletes	30
all-round	athlete	30
triathlon	professionals	30
super g	professionals	30
decathlon	multi-event specialists	30
ski jumping	professional	30
biathlon	professional	30
luge	professional	30
nordic combined	professional	30
olympic sport	professional	30
triple jump	require strength and speed	30
nordic combined	norwegian	30
nordic combined	austrian	30
triathlon	amateur	30
medal winners	amateur	30
gymnastics team competition	athletes must meet specific age and qualification requirements	30
long jump	specialized	30
all-round	athlete	30
biathlon	amateur	30
medal winners	inexperienced	30
all-rounder	sportsman	30
super g	skilled	30
nordic combined	amateur	30
olympic sport	amateur	30
triple jump	require mental toughness	30
modern pentathlon	multiskilled	30
medal winners	professional	30
all-rounder	athlete	30
triple jump	require technique and practice	30
athletics	athlete	30
women's team	athletic	30
participates in	athlete	30
gymnast	athlete	30
medal winners	amateur athlete	30
decathlon	multi-talented	30
all-round	skilled in multiple sports	30
medal winners	professional athlete	30
pole vault	disciplined	30
long jump	multi-talented athlete	30
long jump	specialized athlete	30
hammer throw	experienced	30
high jump	train for	30
pole vault	require technique	30
super g	experienced	30
luge	experienced	30
wrestling	strategic	30
triple jump	require strength	30
triple jump	train for this event	30
high jump	veterans	30
triple jump	specialize in this event	30
long jump	world-class	30
modern pentathlon	military officers	30
pole vault	specialized	30
luge	skilled	30
high jump	specialize in	30
medal winners	experienced	30
summer games	athletes from all over the world	30
all-round	professional athlete	30
all-rounder	athlete	30
pole vault	skilled	30
ski jumping	amateur	30
gymnastics team competition	male	30
pole vault	require strength	30
gymnastics team competition	athletes must be members of the national team	30
decathlon	well-rounded	30
modern pentathlon	well-rounded	30
nordic combined	trained in both disciplines	30
triathlon	professional	30
nordic combined	need to be strong in both	30
modern pentathlon	physically fit	30
uneven bars	females	31
gymnastics team competition	5-8 gymnasts	31
gymnastics team competition	strong all-around gymnasts	31
gymnastics team competition	gymnasts	31
gymnastics team competition	specialized event gymnasts	31
gymnastics team competition	gymnasts	31
uneven bars	males	31
gymnastics team competition	gymnasts	31
alpine combined	cross-country skiers	32
luge	luge specialist	32
snowboard cross	professional snowboarders	32
giant slalom	amateur skiers	32
giant slalom	professional skiers	32
nordic combined	experienced skiers	32
giant slalom	professional skiers	32
alpine combined	skiers	32
alpine combined	alpine skiers	32
luge	winter sportsmen	32
luge	speed skaters	32
alpine combined	snowboarders	32
snowboard cross	snowboarders	32
mass start	biathlon	32
super g	skiers	32
alpine combined	alpine skiers	32
snowboard cross	amateur snowboarders	32
individual event	formal	33
sailing	relaxation	33
team event	formal	33
team event	relaxed	33
individual event	relaxed	33
walk	relaxation	33
individual event	exciting	33
backstroke	relaxing	33
team event	casual	33
breaststroke	relaxing	33
backstroke	relaxing	33
team event	exciting	33
event	private	34
event	invited only	34
event	invite-only	34
event	online	34
event	public	34
rhythmic gymnastics	school events	34
event	invited	34
team event	mandatory	34
team event	by invitation	34
event	invitation-only	34
event	private	34
event	large	34
event	public	34
team event	optional	34
team event	large	35
event	few	35
mass start	large	35
individual event	few people	35
event	many	35
event	limited	35
event	few	35
event	small	35
individual event	small group	35
team event	small	35
individual event	large crowd	36
individual event	public	36
individual event	large	36
individual event	select	36
individual event	small	36
individual event	private	36
butterfly	migrates	37
aquatics	migrate	37
aquatics	migrating	37
individual	needs shelter	37
butterfly	migratory	37
butterfly	mating	38
butterfly	feeding	38
aquatics	feed	38
taekwondo	colored belt	39
taekwondo	master	39
taekwondo	black	39
taekwondo	colored	39
taekwondo	black belt	39
taekwondo	blue	39
judo	belt	39
taekwondo	orange	39
taekwondo	colored belts	39
taekwondo	green	39
taekwondo	yellow	39
taekwondo	red	39
taekwondo	white	39
taekwondo	white belt	39
taekwondo	belt	39
mixed team	enhanced creativity	40
mixed team	increased creativity	40
mixed team	fostering teamwork	40
synchronized platform	increased collaboration	40
mixed team	improved communication	40
mixed team	cultural exchange	40
mixed team	enhanced teamwork	40
mixed team	promoting diversity	40
mixed team	learning from each other	40
synchronized platform	enhanced collaboration	40
mixed team	improved relationships	40
synchronized platform	increased productivity	40
mixed team	enhanced creativity	40
event	networking	40
mixed team	cross-cultural exchange	40
breaststroke	improves cardiovascular health	41
weightlifting	improved bone density	41
weightlifting	boosts metabolism	41
backstroke	works multiple muscle groups	41
weightlifting	improves bone density	41
weightlifting	enhances athletic performance	41
breaststroke	improves cardiovascular endurance	41
cycling	weight loss	41
pommel horse	improving flexibility	41
parallel bars	improving flexibility	41
weightlifting	improve strength	41
weightlifting	muscle growth	41
weightlifting	increases muscle mass	41
weightlifting	increase bone density	41
weightlifting	increases strength	41
weightlifting	improves muscle tone	41
balance beam	improving flexibility	41
hurdles	to increase endurance	41
weightlifting	strength gain	41
weightlifting	bone density	41
backstroke	good for back muscles	41
backstroke	improves endurance	41
weightlifting	increased muscle mass	41
backstroke	improves cardiovascular	41
cycling	stress relief	41
weightlifting	boost metabolism	41
backstroke	improves posture	41
aquatics	supports life	42
weightlifting	used for rehabilitation	42
weightlifting	fat loss	42
weightlifting	health	42
weightlifting	improved mental health	42
cycling	cardiovascular health	42
weightlifting	burns calories	42
cycling	mental health	42
weightlifting	improve overall health	42
cycling	health	42
walk	mental health	42
weightlifting	weight loss	42
cycling	social benefits	42
cycling	physical health	42
weightlifting	improved overall health	42
weightlifting	improved overall health	42
cycling	weight loss	42
snowboard	adrenaline seekers	43
horizontal bar	exercise	43
backstroke	full-body workout	43
cycling	fitness	43
hurdles	to improve agility	43
trampoline	exercise	43
backstroke	full-body exercise	43
taekwondo	cardio	43
cycling	exercise	43
cycling	physical fitness	43
backstroke	improves stroke efficiency	43
backstroke	full body workout	43
taekwondo	fitness	43
cycling	cardiovascular exercise	43
breaststroke	full body workout	43
mixed team	increased understanding	44
mixed team	diversity of perspectives	44
mixed team	increased perspectives	44
mixed team	broader perspectives	44
individual event	unique experience	44
mixed team	broadened perspectives	44
mixed team	diversity of ideas	44
cross country skiing	eco-friendly	45
aquatics	pollution	45
diving	conservation	45
windsurfer	minimal	45
cycling	environmental impact	45
aquatics	supports economy	45
aquatics	pollution	45
windsurfer	dependent on wind	45
cycling	environmental benefits	45
mixed team	broader perspective	45
cycling	environmental	45
backstroke	low impact	45
individual	genotype	46
individual	dna	46
individual	culture	46
cycling	hybrid	46
individual	phenotype	46
individual	human	47
individual	unique	47
individual	mortal	47
individual	human	47
individual	sentient	47
individual	human	47
individual	alive	47
individual	has dna	47
backstroke	arms	48
wrestling	legs	48
backstroke	torso	48
pommel horse	leg supports	48
wrestling	back	48
backstroke	legs	48
wrestling	arms	48
weightlifting	legs	48
ice dancing	held	49
backstroke	supine	49
backstroke	on back	49
luge	lying	49
breaststroke	arms extended	49
breaststroke	supine	49
windsurfer	lying	49
skating	lying	49
backstroke	head above water	49
backstroke	lying on back	49
backstroke	relaxed	49
luge	face down	49
skating	standing	49
windsurfer	lying down	49
windsurfer	standing	49
skating	sitting	49
backstroke	face down	49
breaststroke	horizontal	49
backstroke	horizontal	49
breaststroke	face down	49
breaststroke	head above water	50
backstroke	head above water	50
backstroke	breathe every stroke	50
breaststroke	breathing in while arms exit water	50
breaststroke	alternating sides	50
backstroke	side breathing	50
diving	breathing underwater	50
breaststroke	mouth out of water	50
breaststroke	exhaling underwater	50
breaststroke	breathing out while arms enter water	50
rapid fire pistol	5.7x28mm	51
air pistol	tiny	51
rapid fire pistol	9mm	51
air pistol	small-caliber	51
air rifle	small	51
rapid fire pistol	45acp	51
air pistol	bb	51
rapid fire pistol	small	51
air rifle	medium	51
rapid fire pistol	medium	51
air pistol	medium	51
air pistol	small	51
rapid fire pistol	large	51
air rifle	large	51
aquatics	marine mammal	52
aquatics	marine life	52
synchronized springboard	aquatic	52
aquatics	marine life	52
aquatics	whales	52
aquatics	marine conservation	52
butterfly	beetle	53
butterfly	winged insect	53
butterfly	creepy-crawly	53
trap	insects	53
butterfly	pollinator	53
butterfly	insect	53
team event	computers	54
synchronized platform	hardware	54
platform	computer hardware	54
platform	technology	54
platform	base	55
snowboard	base	55
platform	providing base	55
platform	base	55
snowboard	base	55
platform	foundation	55
platform	base	55
super g	breakfast food	56
super g	breakfast	56
super g	dessert	56
super g	breakfast food	56
super g	healthy breakfast	56
mixed team	trust issues	57
mixed team	trust building	57
mixed team	adjusting to new teammates	57
figure skating	patience	57
mixed team	trust building	57
mixed team	cultural differences	58
mixed team	conflicting interests	58
synchronized platform	deadlock	58
mixed team	conflicting opinions	58
mixed team	differing opinions	58
aerials	interference	59
mixed team	language barriers	59
mixed team	communication barriers	59
synchronized platform	synchronization issues	59
synchronized platform	non-blocking	59
synchronized platform	scalability	60
synchronized platform	data consistency	60
synchronized platform	improved data accuracy	60
synchronized platform	highly scalable	60
synchronized platform	scalability issues	60
synchronized platform	synchronization complexity	60
individual event	isolated	61
equestrian	stable	61
dinghy	stable	61
uneven bars	unstable	61
heavyweight dinghy	stable	61
keelboat	stable	61
platform	stable	61
skiff	stable	61
springboard	stable	61
heavyweight dinghy	stable	61
keelboat	stable	61
synchronized platform	fault-tolerant	61
horizontal bar	stable	61
synchronized platform	synchronized	62
pairs	together	62
pairs	together	62
pairs	together	62
bobsleigh	steerable	63
heavyweight dinghy	maneuverable	63
heavyweight dinghy	maneuverable	63
skiff	maneuverable	63
keelboat	maneuverable	63
heavyweight dinghy	slow to turn	63
all-round	versatile	64
all-rounder	versatile	64
all-round	versatile	64
all-round	highly adaptable	64
all-round	versatile	64
all-rounder	adaptable	64
all-rounder	versatile	64
all-rounder	versatile	64
team event	competitive	65
men's team	competitive	65
archery	competitive	65
bobsleigh	competitive	65
team	competitive	65
athlete	competitive	65
pursuit	competitive	65
participates in	competitive	65
mass start	competitive	65
team	competitive	65
women's team	competitive	65
summer sport	competitive	65
triathlon	competitive	65
cycling road	competitive	65
springboard	competitive	65
team event	competitive	65
decathlon	highly competitive	65
badminton	competitive	65
cycling	competitive	65
women's team	competitive	65
water polo	competitive	65
summer games	competitive	65
moguls	competitive	65
artistic gymnastics	competitive	65
snowboard cross	competitive	65
snowboard	competitive	65
sailing	competitive	65
synchronized springboard	competitive	65
butterfly	lightweight	66
air rifle	lightweight	66
skiff	lightweight	66
springboard	durable	66
synchronized platform	thread-safe	66
heavyweight dinghy	durable	66
dinghy	lightweight	66
butterfly	lightweight	66
skiff	lightweight	66
skiff	lightweight	66
hurdles	material	66
snowboard cross	fast	67
badminton	fast-paced	67
badminton	fast-paced	67
hockey	fast-paced	67
winter sport	slow-paced	67
mass start	fast-paced	67
indoor volleyball	fast-paced	67
snowboard cross	action-packed	67
snowboard cross	fast and aggressive	67
snowboard cross	aggressive	67
wrestling freestyle	fast pace	67
winter sport	fast-paced	67
downhill	curvy	68
cycling road	curvy	68
all-rounder	well-rounded	68
all-round	well-rounded	68
bobsleigh	curvy	68
cycling road	curvy	68
cycling road	curvy	68
bobsleigh	curvy	68
downhill	curvy	68
horizontal bar	thin	68
butterfly	delicate	68
aerials	thin	68
butterfly	delicate	68
all-round	well-rounded	68
mass start	exciting	69
moguls	exciting ride	69
moguls	thrilling	69
downhill	thrilling	69
moguls	exciting	69
breaststroke	smooth	70
cycling road	smooth	70
cycling road	smooth	70
speed skating	smooth	70
team	cohesive	71
pursuit	collaborative	71
mixed team	cooperative	71
mixed team	collaborative	71
team	cooperative	71
team	collaborative	71
team	cohesive	71
participates in	active	71
springboard	adjustable height	72
uneven bars	height-adjustable	72
parallel bars	adjustable	72
hurdles	adjustable	72
platform	elevated	72
hurdles	fixed	72
hurdles	adjustable height	72
high jump	height increment	72
springboard	adjustable height	72
parallel bars	adjustable height	72
pommel horse	adjustable height	72
springboard	adjustable height	72
uneven bars	higher bar is shorter	72
uneven bars	lower bar is longer	72
pole vault	height	72
parallel bars	adjustable height	72
pommel horse	adjustable height	72
mixed team	mutual understanding	73
mixed team	friendship	73
taekwondo	respect	73
judo	mutual welfare and benefit	73
taekwondo	courtesy	73
team	trust	73
judo	respect	73
mixed team	cooperation	73
team	cooperation	73
mixed team	mutual respect	73
mixed team	mutual respect	73
pairs	distinct	74
individual event	distinct	74
individual	has fingerprints	74
individual event	unique	74
individual	unique	74
pairs	unique	74
individual	has face	74
pairs	unique	74
butterfly	beautiful	74
pairs	unique	74
individual	has personality	74
mixed team	diverse	74
individual	unique	74
team	diverse	74
participates in	physical	75
balance beam	discontinuous	75
pairs	in a set	75
mixed team	inclusive	75
individual event	singular	75
hurdles	physical	75
fencing	separate	75
athlete	determined	75
pairs	distinct	75
pairs	separate	75
pairs	opposite	75
individual event	isolated	75
pursuit	physical	75
pairs	distinct	75
horizontal bar	physical	75
platform	physical	75
all-rounder	determined	75
pairs	equal	75
cycling road	flat	76
horizontal bar	flat	76
springboard	flat	76
cycling road	flat	76
team	flat	76
platform	flat	76
springboard	flat	76
platform	flat	76
horizontal bar	flat	76
horizontal bar	flat	76
snowboard	flat	76
balance beam	flat	76
platform	flat	76
individual	thinking	77
individual	problem-solving	77
individual	can be helpful	77
individual	communication	77
sailing	problem solving	77
individual	problem-solving	77
pairs	for solving puzzles	77
mixed team	better problem solving	77
individual	learning	77
team event	problem-solving	77
individual	problem solving	77
individual	beliefs	78
trap	awareness	78
individual	thoughts	78
individual	memory	78
individual	knowledge	78
individual	memory	78
race	mindset	78
archery	mindfulness	78
individual	beliefs	78
event	awareness	78
individual	thoughts	78
hurdles	mental	79
individual	has emotions	79
individual	has self-awareness	79
individual	has emotions	79
individual	has motivations	79
individual	has thoughts	79
individual	can feel emotions	79
individual	has senses	79
individual	has thoughts	79
participates in	mental	79
pursuit	mental	79
individual	can think	80
individual	can learn	80
individual	intelligence	80
individual	has language	80
individual	intelligent	80
individual	can forget	80
individual	intelligent	80
individual	can communicate	80
individual	can remember	80
individual	can think	80
individual	capable of thinking	80
individual	can reason	80
individual	can learn	80
individual	can solve problems	80
individual	can solve problems	80
individual	can learn	80
individual	can think	80
individual	can create	80
individual	can learn	80
butterfly	iridescent	81
butterfly	colorful	81
butterfly	monochromatic	81
butterfly	colorful	81
butterfly	colorful	81
butterfly	colorful	81
downhill	skiing	82
alpine combined	combines downhill skiing and cross-country skiing	82
winter sport	snowboarding	82
cross country skiing	backcountry skiing	82
cross country skiing	backcountry skiing	82
super g	skiing	82
downhill	snowboarding	82
cross country skiing	snowshoeing	82
freestyle skiing	snow training	82
nordic combined	cross-country skiing	82
snowboard cross	snowboarding	82
alpine combined	snowboarding	82
moguls	snowboarding	82
moguls	requires skill and courage	82
super g	skiing	82
alpine combined	skiing	82
mass start	skiing	82
freestyle skiing	slopestyle	82
freestyle skiing	skiercross	82
