concept	property	cluster_label
beans	texture	32
pumpkin	texture	32
orange	texture	32
rice	texture	32
cigar	texture	32
lemon	texture	32
tangerine	texture	32
lettuce	fresh smell	32
pepper	texture	32
candle	soft light	32
nectarine	smooth texture	32
teddy bear	soft	32
pepper	soft	32
bread	soft	32
peach	soft flesh	32
candle	soft glow	32
asparagus	delicate texture	32
crayon	soft or hard texture	32
lettuce	crisp texture	32
banana	soft texture	32
lime	juicy	33
tomato	juicy	33
strawberry	juicy	33
plum	juicy	33
cherry	juicy	33
tomato	ripe	33
pepper	red, ripe	33
peach	ripe	33
banana	ripe	33
lemon	green when unripe	33
tomato	unripe	33
pumpkin	ripened	33
carrot	long	34
pepper	long	34
grapefruit	pink	34
peach	pink	34
cherry	pink	34
rhubarb	pink	34
nectarine	flesh	34
beets	pink	34
plum	flesh	34
strawberry	red	34
cranberry	red	34
radish	red	34
raspberry	red	34
garlic	pink	34
eel	long	34
peas	green	34
cucumber	long	34
cherry	red	34
asparagus	green	34
plum	green	34
apple	green	34
pepper	green	34
pear	green	34
cauliflower	green	34
corn	green	34
rhubarb	green	34
grape	green	34
parsley	green	34
radish	green	34
cherry	red color	34
strawberry	red color	34
pear	flesh color	34
celery	long	34
cabbage	red	34
grapefruit	yellow	34
beets	red	34
peach	yellow	34
potato	yellow	34
apple	yellow	34
plum	yellow	34
pear	yellow	34
grape	yellow	34
lime	yellow	34
onions	yellow	34
banana	yellow	34
blueberry	dark blue	34
goat	beard	34
rhubarb	green or red	34
seagull	gray body	34
sardine	silver	34
pumpkin	yellow	34
grapefruit	red	34
corn	yellow	34
lemon	yellow	34
peach	red	34
potato	red	34
plum	red	34
apple	red	34
pepper	red	34
onions	red	34
tomato	yellow	34
rhubarb	red	34
tomato	red	34
pizza	square	34
cake	square	34
garlic	yellow	34
cherry	yellow	34
raspberry	yellow	34
grape	red	34
lettuce	green	34
pigeon	white	34
lime	green	34
raspberry	purple	34
carrot	thick	34
pizza	thick	34
lettuce	green color	34
dove	gray	34
pigeon	gray	34
grape	black	34
olive	black	34
raisin	black	34
raspberry	black	34
radish	black	34
crow	black	34
biscuit	dark	34
beets	crimson	34
carrot	orange	34
corn	orange	34
cranberry	orange	34
bullet	pointed	34
bullet	plastic	34
beets	gold	34
beets	golden	34
corn	golden	34
raisin	golden	34
garlic	purple	34
biscuit	golden	34
cranberry	blue	34
sardine	blue	34
pumpkin	orange	34
grapefruit	orange	34
tomato	orange	34
peach	orange	34
blueberry	blue	34
cabbage	purple	34
pepper	black	34
plum	purple	34
dove	white	34
cauliflower	white	34
onions	white	34
pumpkin	white	34
raspberry	white	34
raspberry	green	34
cranberry	white	34
cabbage	green	34
cucumber	green	34
broccoli	green	34
celery	green	34
avocado	green	34
tomato	green	34
grapefruit	green	34
blueberry	purple	34
potato	white	34
garlic	green	34
bread	white	34
beets	white	34
raisin	purple	34
olive	purple	34
beets	purple	34
grape	purple	34
cauliflower	purple	34
radish	purple	34
cranberry	purple	34
olive	green	34
cherry	white	34
radish	white	34
garlic	white	34
cabbage	white	34
corn	white	34
biscuit	white	34
grapefruit	round or oval shape	35
pepper	round	35
microwave	rounded shape	35
peas	round	35
pumpkin	round	35
lemon	round	35
peach	round	35
pineapple	round	35
plum	round	35
tomato	round	35
bullet	round	35
pear	round	35
orange	round	35
cherry	round	35
cake	round	35
cantaloupe	round	35
cabbage	round	35
pizza	round	35
pear	round or oval shape	35
blueberry	round	35
cranberry	round or oval shape	35
cranberry	round	35
cantaloupe	round or oval shape	35
nectarine	round or oval shape	35
banana	curved shape	35
cherry	round or heart-shaped	35
mushroom	varied shapes	35
tangerine	oval	35
orange	oval	35
pear	oval	35
lime	oval	35
pumpkin	oval	35
walnut	oval	35
beans	varied shapes	35
cantaloupe	round or oval shape	35
plum	round or oval shape	35
cherry	round shape	35
pepper	white, round	35
tangerine	oval shape	35
strawberry	hollow center	35
olive	oval shape	35
lime	oval shape	35
avocado	oval shape	35
lemon	oval shape	35
pepper	colorful	36
earmuffs	colorful	36
pizza	colorful	36
tangerine	colorful	36
pie	colorful	36
orange	colorful	36
shrimp	colorful	36
biscuit	colored	36
onions	various colors	36
pear	various colors	36
cucumber	cylindrical	36
corn	multi-colored	36
beans	colorful	36
microwave	colorful exterior	36
beans	various colors	36
cake	colorful	36
radish	triple-crowned	36
pin	colorful	36
crayon	colorful	36
biscuit	patterned	36
pin	patterned	36
pie	patterned	36
socks	polka-dotted	36
cabbage	cruciform	36
microwave	digital display	36
corn	multicolored	36
cherry	bi-colored	36
corn	bi-colored	36
mushroom	colorful	36
rhubarb	colorful	36
donut	colorful	36
sandwich	colorful	36
bullet	metallic	36
spinach	oval-shaped leaves	37
parsley	flat leaves	37
rhubarb	leaves	37
broccoli	leaves	37
cabbage	leaves	37
pineapple	leaves	37
rhubarb	seed heads	37
parsley	small white flowers	37
broccoli	leafy crown	37
cabbage	curved leaves	37
beets	leafy greens	37
broccoli	leafy greens	37
cauliflower	branched	37
pineapple	tough leaves	37
parsley	flat-leafed	37
parsley	curled leaves	37
parsley	curly	37
asparagus	green spears	37
celery	feathery leaves	37
lettuce	curly	37
beets	leafy	37
lettuce	leafy	37
spinach	leafy	37
cabbage	leafy	37
parsley	leafy	37
spinach	dark green leaves	37
radish	leafy	37
parsley	curled or flat leaves	37
parsley	curled or flat	37
spinach	curly leaves	37
beans	hairy pods	37
lettuce	crisp leaves	37
asparagus	feathery leaves	37
rhubarb	tart stalks	37
garlic	multiple cloves	38
garlic	separated into cloves	38
pineapple	juicy interior	39
cantaloupe	juicy flesh	39
tomato	juicy pulp	39
pineapple	juicy flesh	39
tangerine	juicy pulp	39
nectarine	juicy flesh	39
grapefruit	juicy pulp	39
lime	juicy pulp	39
grape	juice sacs	39
grapefruit	juicy flesh	39
corn	golden kernels	39
pineapple	fleshy interior	39
cantaloupe	juicy seeds	39
walnut	meaty interior	39
coconut	white coconut meat	39
avocado	fleshy interior	39
banana	fleshy interior	39
plum	fleshy interior	39
cherry	juicy pulp	39
pear	juicy pulp	39
grapefruit	juicy segments	39
grapefruit	segmented pulp	39
cantaloupe	yellow or orange skin	40
nectarine	yellow or orange skin	40
garlic	white or purple skin	40
grapefruit	yellow or pink skin	40
cherry	red or yellow skin	40
pepper	black, white, or green	40
pumpkin	hard rind	41
cantaloupe	netted rind	41
banana	yellow peel	41
cantaloupe	netted pattern	41
cantaloupe	netted rind	41
cantaloupe	netted or reticulated pattern	41
strawberry	sweet	42
cherry	sweet	42
raisin	sweet	42
asparagus	fresh	42
parsley	fresh	42
sandwich	attractive	42
sandwich	appealing	42
lime	thorny skin	43
grapefruit	thorny skin	43
raspberry	thorny stems	43
grapefruit	thorny	43
raspberry	thorny	43
raspberry	thorny	43
raspberry	prickly exterior	43
pineapple	prickly exterior	43
raspberry	bramble-like	43
cauliflower	florets	44
broccoli	florets	44
corn	kernels	44
cauliflower	florets	44
corn	tassels	44
asparagus	spears	44
broccoli	green florets	44
broccoli	florets	44
tangerine	orange color	45
lemon	bright yellow	45
goldfish	orange-gold color	45
grapefruit	orange-yellow skin	45
cantaloupe	yellow-orange skin	45
carrot	orange color	45
grapefruit	orange-pink color	45
peach	yellow or orange color	45
corn	golden yellow	45
cantaloupe	yellow-orange color	45
tangerine	orange-yellow color	45
goldfish	orange-gold color	45
cantaloupe	yellow or orange color	45
cauliflower	curd	46
coconut	husk	46
pineapple	crown	46
corn	husk	46
walnut	brown shell	46
corn	husks	46
corn	husk	46
lemon	aroma	47
tangerine	aroma	47
candle	fragrance	47
spinach	delicate flavor	47
asparagus	delicate flavor	47
lettuce	delicate flavor	47
parsley	fragrant aroma	47
strawberry	sweet aroma	47
cantaloupe	fragrant	47
garlic	irksome	47
crayon	fragrant	47
strawberry	fragrant	47
lettuce	fragrant	47
parsley	fragrant	47
walnut	nutty flavor	47
parsley	fresh aroma	47
sardine	small	48
microwave	compact size	48
goldfish	small size	48
sardine	small size	48
grapefruit	small to large size	48
spinach	small size	48
cranberry	small size	48
pin	rounded head	48
pepper	small, black	48
lemon	small size	48
cherry	small	48
shrimp	small	48
lime	small	48
pepper	small	48
peas	small	48
olive	small	48
bullet	small	48
blueberry	small	48
beans	small	48
raisin	small	48
cranberry	small	48
tangerine	small	48
olive	olive-shaped	49
cabbage	bulbous	49
onions	bulbous	49
beets	bulbous	49
radish	bulbous	49
garlic	bulb	49
avocado	pear-shaped	49
pear	pear shape	49
olive	ovoid	49
garlic	bulbous	49
coconut	clear liquid	50
cranberry	waxy skin	50
pepper	powdered	50
donut	powdered	50
coconut	clear coconut water	50
cranberry	waxy coating	50
celery	stringy texture	50
crayon	waxy	50
cucumber	waxy	50
rhubarb	tough, fibrous	50
blueberry	waxy texture	50
beans	pods	51
peas	pods	51
peas	pod-like	51
pepper	pod-like	51
beans	seed-like	51
pepper	seed-like	51
broccoli	tree-like	51
cabbage	head-shaped	51
asparagus	bud-like clusters	51
harp	simple	52
cake	simple	52
strawberry	seeded	52
tomato	seeded	52
paintbrush	sable	52
cake	frosted	52
harp	angular	52
banana	peel	52
donut	glazed	52
asparagus	tender	52
celery	tender	52
tangerine	peel	52
cake	glazed	52
corn	silks	52
asparagus	speared	52
pizza	cheesy	52
onions	layers	52
cake	tiered	52
grape	clustered	52
garlic	minced	52
cake	topped	52
cake	rustic	52
strawberry	clustered	52
onions	layered	52
radish	spicy	52
onions	tear-inducing	52
donut	iced	52
cake	iced	52
cake	layered	52
cheetah	slender body	53
cucumber	thin	53
pizza	thin	53
carrot	thin	53
celery	thin	53
salamander	slender body	53
otter	slender body	53
cucumber	slender	53
biscuit	pale	53
cheetah	slender body	53
potato	brown skin	53
eel	long and slender	53
eel	slender	53
eel	slender	53
celery	tall	53
eel	slender	53
eel	slender	53
cantaloupe	yellow or orange flesh	54
nectarine	yellow or white flesh	54
pineapple	yellow flesh	54
grapefruit	yellow or pink flesh	54
avocado	cream-colored flesh	54
grapefruit	yellow or pink flesh	54
peach	yellow or orange flesh	54
nectarine	yellow or orange flesh	54
cantaloupe	orange-yellow flesh	54
sardine	blue-green back	55
blueberry	blue-purple color	55
blueberry	purple-blue color	55
blueberry	purple-blue color	55
garlic	white or purple	55
cranberry	red or purple color	55
plum	purple or red color	55
pear	green or brown skin	56
tomato	red skin	56
frog	green skin	56
plum	purple skin	56
nectarine	yellow skin	56
banana	yellow skin	56
pin	flat head	56
avocado	green skin	56
lemon	yellow skin	56
strawberry	fleshy	57
asparagus	fleshy tips	57
pineapple	prickly skin	57
coconut	hairy exterior	57
plum	fleshy	57
cherry	fleshy	57
mushroom	fleshy	57
cauliflower	fluffy	57
goat	coarse coat	57
peach	fuzzy	57
nectarine	fuzzy skin	57
nectarine	fuzzy or smooth	57
teddy bear	fur-like	57
blueberry	fuzzy skin	57
peach	fuzzy skin	57
raspberry	edible leaves	58
rhubarb	edible leaves	58
rhubarb	edible stems	58
peas	edible seeds	58
apple	color	59
mushroom	color	59
candle	color	59
beans	color	59
goat	coat	59
cauliflower	head	59
cabbage	head	59
kite	color	59
pineapple	segments	59
lemon	segments	59
pencil	shaded	59
plum	color	59
cabbage	heads	59
crayon	neutral	59
tangerine	segments	59
orange	color	59
pepper	shapes	59
rice	color	59
pumpkin	color	59
beans	sizes	59
mushroom	sizes	59
beans	shapes	59
crayon	various	59
housefly	color	59
earmuffs	color options	59
mushroom	colors	59
lime	color	59
tangerine	color	59
pepper	color	59
lemon	color	59
cigar	color	59
pear	bark	59
beans	wrinkled skin	60
peach	blushed	60
bread	puffed	60
eel	eelskin	60
coconut	clear water	60
lettuce	frilly edges	60
celery	stringy	60
mushroom	dry	60
peas	stringy	60
raisin	shriveled	60
avocado	bumpy	60
raisin	shrunk	60
parsley	dried	60
lettuce	crisp	60
cucumber	thin-skinned	60
garlic	crushed	60
biscuit	cracked	60
pumpkin	ribbed	60
cucumber	ribbed	60
tangerine	orange peel	60
bread	crusty	60
pizza	crusty	60
donut	sprinkled	60
celery	crisp	60
potato	lumpy	60
walnut	wrinkled	60
raisin	wrinkled	60
cabbage	crinkled leaves	60
cabbage	crinkled	60
raisin	wrinkled	60
peas	seeds inside	61
tomato	seed-filled	61
strawberry	seeds on the outside	61
lime	seeds inside	61
garlic	pungent	62
onions	pungent aroma	62
garlic	odoriferous	62
onions	pungent smell	62
onions	pungent odor	62
cabbage	fermented	62
sardine	strong smell	62
spinach	bitter taste	62
lime	sour taste	62
sardine	strong smell	62
apron	ornate	63
harp	intricate	63
lettuce	delicate	63
asparagus	delicate	63
pie	decorated	63
harp	decorated	63
cake	decorated	63
harp	ornate	63
dagger	ornamentation	63
sword	ornamentation	63
dagger	ornamented	63
dagger	ornate	63
cake	ornamented	63
tomato	seedy	63
strawberry	seedy	63
spear	ornate decorations	63
spear	ornamented	63
cake	fancy	63
spear	ornamentation	63
cabbage	white or purple stem	64
tomato	green stem	64
broccoli	thick stem	64
asparagus	green tips	64
celery	green stalks	64
lettuce	green leaves	64
parsley	green leaves	64
asparagus	green stalks	64
spinach	green leaves	64
cherry	pit inside	65
nectarine	pit visible	65
plum	small pit	65
nectarine	pit in the center	65
nectarine	pit in the center	65
peach	stone pit	65
nectarine	pit or stone in center	65
plum	stone in center	65
cherry	stone pit	65
cherry	red or yellow color	66
onions	white, yellow, or red	66
rhubarb	red or green color	66
cherry	red or yellow	66
cucumber	thin skin	67
lemon	thin skin	67
cantaloupe	netted or reticulated skin	67
sardine	oily skin	67
cantaloupe	netted skin	67
cantaloupe	netted skin	67
banana	white interior	68
grapefruit	segmented interior	68
banana	white or green interior	68
garlic	white or off-white	68
carrot	long and thin	69
spear	long and thin	69
carrot	long shape	69
cucumber	long and slender	69
pepper	small, elongated	69
potato	tubular shape	69
carrot	long and thin shape	69
pin	sharp point	69
rhubarb	long, thin stalks	70
rhubarb	stalks	70
asparagus	stalks	70
celery	stalk-like	70
asparagus	long stems	70
rhubarb	long, thin stems	70
pumpkin	hard shell	71
coconut	hard shell	71
walnut	thin shell	71
lobster	shell	71
alligator	armored shell	71
walnut	shells with ridges	71
coconut	brown shell	71
celery	jointed	71
walnut	shell-covered	71
pineapple	tough outer skin	71
shrimp	shell-covered	71
walnut	hard shell	71
microwave	coffee maker	72
microwave	dishwasher	72
microwave	oven	72
microwave	stove	72
crayon	canvas	73
paintbrush	canvas	73
chisel	jewelry making	74
tongs	restaurant	74
chisel	metalworking	74
chisel	woodworking	74
screwdriver	diy use	74
walnut	instrument-making	74
chisel	stone carving	74
crayon	illustrations	75
crayon	design	75
stereo	party use	75
screwdriver	general use	75
stereo	home use	75
stereo	outdoor use	75
cell phone	games	75
corkscrew	home use	75
stereo	car use	75
bread	toasty	76
bread	fresh	76
bread	yeasty	76
bread	buttery	76
bayonet	sabre	77
bayonet	sword	77
bayonet	rifle	77
bayonet	knife	77
bayonet	gun	78
bayonet	pistol	78
bayonet	knife	78
bayonet	muzzle	78
screwdriver	magnetic	78
bayonet	blade	78
bayonet	sword	78
screwdriver	fixed	78
bayonet	screwdriver	78
screwdriver	removable	78
bayonet	saber	78
bayonet	rifle	78
pencil	easy to break	79
colander	easy cleaning	79
skillet	easy cleaning	79
pan	easy cleaning	79
blender	easy cleaning	79
mixer	easy cleaning	79
grater	easy to clean	79
kettle	easy to clean	79
toaster	easy to clean	79
tangerine	easy to peel	79
pan	easy cleaning	79
tongs	easy to clean	79
paintbrush	easy to clean	79
spoon	easy to clean	79
nylons	easy to clean	79
slippers	warm	80
slippers	warmth	80
candle	warmth	80
nylons	warm	80
candle	atmospheric	80
candle	warm	80
slippers	comfortable	80
candle	warmth	80
orange	warm	80
candle	inviting	80
doll	cartoonish	80
baseball bat	mass-produced	81
doll	mass-produced	81
doll	mass-produced	81
beehive	wax secretions	82
beehive	worker bees	82
beehive	queen bee	82
beehive	drones	82
beehive	drone	82
beehive	worker	82
beehive	queen	82
beehive	queen cells	82
beehive	bee saliva	82
beehive	bee labor	82
wasp	drones	82
wasp	drones	82
moth	feeding	83
trout	feeding	83
housefly	feeding	83
walrus	feeding	83
whale	feeding	83
butterfly	feeding	83
flamingo	feeding habits	83
woodpecker	feeding	83
butterfly	feeding	83
housefly	feeding	83
seagull	feeding	83
flamingo	feeding	83
salamander	breathing	83
goose	feeding	83
lion	hunt	84
owl	hunters	84
seagull	hunting	84
rattlesnake	hunt	84
lion	hunt	84
hawk	killing	84
crab	predation	84
octopus	defense	84
lion	hunting	84
falcon	hunting	84
eagle	hunting	84
dolphin	hunt	84
otter	hunting	84
octopus	hunting	84
cheetah	hunting	84
tiger	hunting	84
rattlesnake	hunting	84
seal	hunting	84
hawk	hunting	84
dolphin	cooperative hunting	84
owl	hunting	84
seal	hunting	84
bear	hunting	84
squid	predatory hunting	84
squid	prey capture	84
cheetah	prey	84
otter	hunting	84
eagle	hunting	84
deer	hunting	84
dolphin	hunting	84
hornet	hunt for food	84
seal	hunting	84
lion	hunting	84
squid	hunting	84
octopus	hunting	84
crocodile	hunting	84
cheetah	hunting	84
bird	hunting	84
deer	hunting	84
hawk	hunting	84
owl	hunting	84
falcon	hunting	84
bull	defensive	85
bull	dominant	85
shoes	protective	85
crab	defensive	85
hornet	defensive	85
wasp	defensive	85
apron	protective	85
goose	protective	85
turtle	protective	85
goose	protective	85
goose	protective	85
bull	protective	85
lion	protective	85
alligator	defensive	85
goose	aggressive during mating season	86
swan	aggressive during mating season	86
alligator	aggressive when threatened	86
bear	aggressive when threatened	86
hornet	aggressive when threatened	86
bear	aggressive when threatened	86
tiger	aggressive when threatened	86
alligator	aggressive when threatened	86
rattlesnake	aggressive when threatened	86
goose	aggressive during mating season	86
crow	nocturnal	87
eel	nocturnal	87
tiger	nocturnal	87
moth	nocturnal	87
alligator	nocturnal	87
hare	nocturnal	87
peacock	nocturnal	87
crab	nocturnal	87
walrus	nocturnal	87
owl	nocturnal	87
deer	diurnal	87
sardine	diurnal	87
cheetah	diurnal	87
seagull	diurnal	87
cheetah	nocturnal	87
owl	nocturnal hunting	87
cheetah	nocturnal hunting	87
moth	diurnal	87
cheetah	diurnal	87
crab	diurnal	87
deer	nocturnal	87
otter	nocturnal	87
cheetah	nocturnal	87
deer	diurnal	87
seal	nocturnal	87
rattlesnake	nocturnal	87
trout	active at dawn and dusk	87
seagull	nocturnal	87
owl	nocturnal	87
hare	nocturnal	87
owl	nocturnal	87
cheetah	diurnal	87
salamander	nocturnal	87
crocodile	nocturnal	87
tiger	nocturnal	87
eel	nocturnal	87
moth	nocturnal	87
hare	nocturnal	87
walrus	nocturnal	87
owl	nocturnal hunting	87
moth	nocturnal	87
otter	nocturnal	87
trout	nocturnal	87
alligator	nocturnal	87
swan	nocturnal	87
owl	nocturnal	87
cheetah	nocturnal	87
deer	nocturnal	87
goose	migratory	88
peacock	migratory	88
hawk	migratory	88
seagull	migratory	88
eel	migratory	88
falcon	migratory	88
goose	migratory	88
tuna	highly migratory	88
sardine	migratory	88
swan	flightless	88
whale	seasonal	88
duck	migratory	88
crocodile	migratory	88
dove	ground-dwelling	88
swan	migratory	88
whale	migratory	88
deer	migratory	88
eel	migratory	88
dove	migratory	88
tuna	migratory	88
swan	migratory	88
moth	migratory	88
flamingo	migratory	88
dove	migratory	88
duck	migratory	88
goose	migratory	88
whale	migratory	88
eel	migratory	88
eel	migratory	88
seagull	migratory	88
flamingo	migratory	88
deer	migratory	88
pig	intelligent	89
crow	intelligent	89
dolphin	intelligent	89
seagull	intelligent	89
whale	intelligent	89
dolphin	intelligent	89
dolphin	intelligent	89
crow	intelligent	89
pig	intelligent	89
pig	intelligent	89
pig	playing	90
dolphin	playing	90
goldfish	playing	90
walrus	singing	90
lion	playing	90
goldfish	playing	90
otter	playing	90
goat	playing	90
lion	play	90
lion	play	90
octopus	play	90
dolphin	play	90
octopus	play	90
tricycle	fun	90
otter	playing	90
dolphin	play	90
pigeon	communication	91
deer	communication	91
woodpecker	communicating	91
dolphin	communicating	91
walrus	communicating	91
squid	communication	91
kite	communication	91
dolphin	body language	91
beehive	communication	91
cell phone	communication	91
whale	communication	91
cell phone	communication	91
walrus	communicating	91
crow	body language	91
otter	communicating	91
dolphin	communication	91
pig	communicating	91
crab	communicating	91
cell phone	communication	91
beehive	communication	91
kite	communication	91
housefly	communication	91
lion	communication	91
octopus	communication	91
lion	communicate	91
housefly	communication	91
dolphin	communication	91
pigeon	communication	91
housefly	communicating	91
squid	communication	91
goldfish	communicating	91
dolphin	communication	91
falcon	migrating	92
eagle	migrating	92
duck	migrating	92
bird	migrating	92
swan	migrating	92
pigeon	migrating	92
trout	migrating	92
pigeon	migrating	92
bird	migrating	92
hawk	migrating	92
falcon	migration	92
crab	migrating	92
bird	migration	92
whale	migration	92
deer	migration	92
butterfly	migration	92
crab	migrating	92
frog	migration	92
turtle	migration	92
goose	migration	92
woodpecker	migrating	92
falcon	migrating	92
seagull	migrating	92
hawk	migrating	92
